"location","source","target"
"","seccion-40.266","Будь ласка введи назву підприємства"
"","seccion-40.267","Будь ласка введи ім´я"
"","seccion-40.268","Будь ласка введи прізвище"
"","seccion-40.270","Цей e-mail вже є в використаннні. Будь ласка введи інший."
"","seccion-40.271","<< будь ласка введи по новому e-mail"
"","seccion-40.273","Будь ласка введи індекс"
"","seccion-40.274","Будь ласка введи телефонний номер"
"","seccion-40.275","Будь ласка введи допоміжний телефонний номер"
"","seccion-40.276","Будь ласка введи номер факса"
"","seccion-40.277","Будь ласка введи url до твого вебсаіту"
"","seccion-40.278","Відіслати реєстрацію >>"
"","seccion-40.761","Підтвердити е-mail:"
"","seccion-40.762","Ім´я користувача:"
"","seccion-40.763","Пароль:"
"","seccion-40.764","Підтвердити+пароль%3A"
"","seccion-40.765","Наші умови використання:"
"","seccion-40.766","Так, я приймаю!"
"","seccion-40.767","Ні, я не приймаю!"
"","seccion-40.768","Введи тут твоє прийнятя реєстрації. Щоб оновити цю інформацію зайди в панель адміністрації і прдовжуй цю дорогу: сторінки адміністріції> реєстрація > сторінка інформації про реєстрацію > клік на пункт [редактувати] > клік на пункт [редактувати текст] > знайти поле ""прийнятя реєстрації"" і клік на[редактувати текст]. "
"","seccion-40.769","Вид рахунка?"
"","seccion-40.772","Будь ласка вибери вид бізнеса"
"","seccion-40.774","(6 до 20 шрифтів -тільки цифри та букви- без проміжок ні спеціальних знаків)"
"","seccion-40.776","Паролі не підходять. "
"","seccion-40.777","Твій пароль мусе мати як найменше 6 шрифтів і не більше ніж 12."
"","seccion-40.781","Будь ласка введи по новому твій e-mail. "
"","seccion-40.782","Ти мусиш прийняти наші умови використання, щоб закінчити реєстрацію."
"","seccion-36.102410","Розділ відгуків"
"","seccion-36.102411","Ласкаво просимо до розділу відгуків, у якому можливо переглянути відгуки про вас та залишити відгуки про інших користувачів.<br />Нижче вказана ваша актуальна оцінка. <br /> Ця оцінка підраховується на основі відгуків з оцінками, які залишають інші покупці та продавці, та пов'язана з вашими минулими операціями купівлі-продажу. <br /> Натисніть на відповідну кнопку нижче, щоб переглянути подробиці відгуків про вас або залишити відгук про користувача щодо нещодавньої операції купівлі-продажу. <br /><br />"
"","seccion-36.102412","Сумарна актуальна оцінка%3A"
"","seccion-36.102416","Сумарний+відгук"
"","seccion-36.102417","автор відгуку"
"","seccion-36.102418","аукціон+назва+та+код+%23"
"","seccion-36.102419","оцінка"
"","seccion-36.102421","дата оцінки"
"","seccion-36.102423","Актуальні відкриті відгуки"
"","seccion-36.102424","Актуальні відкриті відгуки"
"","seccion-36.102425","Нижче знаходяться усі відгуки, які можливо залишити для інших користувачів, з якими ви закінчили аукціон. %3Cbr+%2F%3E%0D%0AУ списку нижче натисніть на тому відкритому відгуку, який ви бажаєте залишити.%3Cbr+%2F%3E%0D%0AБуде відображено формуляр для відгуку."
"","seccion-36.102426","почато"
"","seccion-36.102427","закінчено"
"","seccion-36.102428","Користувач, який оцінюється"
"","seccion-36.102429","залишити відгук"
"","seccion-36.102430","продавець"
"","seccion-36.102431","покупець"
"","seccion-36.102432","залишити відгук"
"","seccion-36.102433","переглянути"
"","seccion-36.102436","Актуальні відгуки відсутні"
"","seccion-36.102447","Вашу+пропозицію+було+отримано%21"
"","seccion-36.102497","відгук"
"","seccion-36.102498","Сумарна оцінка:"
"","seccion-36.102499","<b><br /><br />Немає актуальних відгуків для перегляду.<br /><br />"
"","seccion-36.102501","назва та код"
"","seccion-36.102503","Щоб залишити відгук, виберіть оцінку та введіть текст відгуку у відповідному віконці для тексту нижче."
"","seccion-36.102504","Користувач, якому ставиться оцінка:"
"","seccion-36.102505","Код і назва аукціону:"
"","seccion-36.102506","Дата початку аукціону: "
"","seccion-36.102507","Дата закінчення аукціону:"
"","seccion-36.102508","Як би ви їх оцінили?"
"","seccion-36.102514","Напишіть ваш відгук щодо цієї операції купівлі-продажу:"
"","seccion-36.102516","Залишити відгук"
"","seccion-36.102517","Актуальні відкриті відгуки"
"","seccion-36.102518","Відгук про цей аукціон вже було залишено"
"","seccion-36.102520","Актуальні відкриті відгуки"
"","seccion-36.102521","Введіть текст відгуку"
"","seccion-36.102523","Актуальні відкриті відгуки"
"","seccion-36.102525","Відгук було збережено.%3Cbr%3E%0D%0AДякуємо за участь у системі відгуків. Завдяки цьому ваша участь в аукціонах буде більш безпечною та корисною.%0D%0A%3Cbr%3E"
"","seccion-36.102526","Дякуємо%21"
"","seccion-36.102733","Позитивний"
"","seccion-36.102734","Нейтральний"
"","seccion-36.102735","Негативний"
"","seccion-36.102736","<b>Учасник від:</b>"
"","seccion-36.102967","Відгук+рахунок:"
"","seccion-36.102968","Недавні оцінки:"
"","seccion-36.102969","Останній місяць"
"","seccion-36.102970","Останні 6 місяців"
"","seccion-36.102971","Останні 12 місяців"
"","seccion-36.102972","Позитивний відгук %:"
"","seccion-36.102973","Позитивні відгуки:"
"","seccion-36.102974","Кількість позитивних відгуків:"
"","seccion-36.102975","Нейтральні відгуки:"
"","seccion-36.102976","Кількість негативних відгуків:"
"","seccion-36.102977","Негативні відгуки:"
"","seccion-36.102978","Подробиці відгуку"
"","seccion-36.103361","(покупець)"
"","seccion-36.103362","(продавець)"
"","seccion-36.103363","позитивний"
"","seccion-36.103364","нейтральний"
"","seccion-36.103365","негативний"
"","seccion-36.103372","<br /><br /><img src=images/buttons/btn_user_backto.gif border=0 alt=""назад до оголошення"">"
"","seccion-31.100441","Заголовок"
"","seccion-31.100443","з терміном дії, що минув"
"","seccion-31.100444","<div align=center><img src=images/btn_user_not_sold.gif border=0 title=""переглянути аукціон""></div>"
"","seccion-31.100706","Ціна:"
"","seccion-31.102785","Переглянути"
"","seccion-31.102854","Оновлений аукціон чекає підтвердження адміністрації"
"","seccion-31.102855","Щоб переглянути ваші оновлені аукціони, прогляньте наступний список та натисніть кнопку ""переглянути"". Ці аукціони очікують підтвердження адміністрації."
"","seccion-31.102856","Дата оновлення"
"","seccion-31.103074","Фінальні затрати - неоплачені на попередніх аукціонах"
"","seccion-31.103075","Заголовок"
"","seccion-31.103076","Дата початку"
"","seccion-31.103077","Дата закінчення"
"","seccion-31.103078","Категорія аукціонів"
"","seccion-31.103307","історія пропозицій в цьому аукціоні"
"","seccion-31.103308","дата пропозиції"
"","seccion-31.103309","сума пропозиції"
"","seccion-31.103310","запропонована кількість"
"","seccion-31.103311","потенційний покупець"
"","seccion-31.103312","Жодної пропозиції не було отримано на цьому аукціоні."
"","seccion-31.1989","Дати показуються в"
"","seccion-31.1990","Країна"
"","seccion-31.200152","покупець"
"","seccion-31.438","Мої оголошення, термін дії яких минув"
"","seccion-31.439","Щоб проглянути ваші оголошення, термін дії яких минув, перегляньте наступний список та натисніть кнопку ""проглянути"".<br /> Більшість інформації було збережено у базі даних, але зображення та посилання на них було стерто."
"","seccion-31.440","<br /><br /><b>Відсутні оголошення, термін дії яких минув.</b><br /><br />"
"","seccion-31.441","Заголовок"
"","seccion-31.442","дата початку"
"","seccion-31.443","дата закінчення"
"","seccion-31.444","<div align=center><img src=/images/buttons/btn_user_not_sold.gif border=0 title=""проглянути оголошення""></div>"
"","seccion-31.447","Подробиці моїх оголошень, термін дії яких минув"
"","seccion-31.448","Головне"
"","seccion-31.449","Ідентифікаційний номер оголошення:"
"","seccion-31.450","Кількість відвідувань:"
"","seccion-31.451","Дата початку:"
"","seccion-31.452","Дата закінчення"
"","seccion-31.454","Місцезнаходження:"
"","seccion-31.455","Опис:"
"","seccion-31.458","Це - подробиці одного з ваших оголошень, термін дії якого минув. Зображення або посилання було стерто, коли термін дії оголошення минув. Причина, а також дата закінчення терміну дії оголошення зазначені нижче."
"","seccion-31.706","Ціна:"
"","seccion-31.711","Розміщене у категорії"
"","seccion-31.866","<div align=center><img src=/images/buttons/btn_user_renew2.gif border=0 title=""оновити оголошення""></div>"
"","seccion-22.102546","Залишилося часу"
"","seccion-22.1050","optional field 2"
"","seccion-22.1051","optional field 3"
"","seccion-22.1052","optional field 4"
"","seccion-22.1053","optional field 5"
"","seccion-22.1054","optional field 6"
"","seccion-22.1055","optional field 7"
"","seccion-22.1056","optional field 8"
"","seccion-22.1057","optional field 9"
"","seccion-22.1058","optional field 10"
"","seccion-22.1415","city"
"","seccion-22.1416","state"
"","seccion-22.1417","Країна"
"","seccion-22.1418","zip"
"","seccion-22.1575","E-mail"
"","seccion-22.1576","company name"
"","seccion-22.1577","Ім'я"
"","seccion-22.1579","Адреса"
"","seccion-22.1580","city"
"","seccion-22.1582","Країна"
"","seccion-22.1584","phone"
"","seccion-22.1585","alt phone"
"","seccion-22.1586","fax"
"","seccion-22.1587","Посилання"
"","seccion-22.1588","Exposed Optional Field 1"
"","seccion-22.1589","Exposed Optional Field 2"
"","seccion-22.1590","Exposed Optional Field 3"
"","seccion-22.1591","Exposed Optional Field 4"
"","seccion-22.1592","Exposed Optional Field 5"
"","seccion-22.1593","Exposed Optional Field 6"
"","seccion-22.1594","Exposed Optional Field 7"
"","seccion-22.1595","Exposed Optional Field 8"
"","seccion-22.1596","Exposed Optional Field 9"
"","seccion-22.1597","Exposed Optional Field 10"
"","seccion-22.1716","optional field 11"
"","seccion-22.1717","optional field 12"
"","seccion-22.1718","optional field 13"
"","seccion-22.1719","optional field 14"
"","seccion-22.1720","optional field 15"
"","seccion-22.1721","optional field 16"
"","seccion-22.1722","optional field 17"
"","seccion-22.1723","optional field 18"
"","seccion-22.1724","optional field 19"
"","seccion-22.1725","optional field 20"
"","seccion-22.2453","Оголошення"
"","seccion-22.2455","Buy It Now"
"","seccion-22.752","Назва"
"","seccion-22.753","Photo"
"","seccion-22.754","Description"
"","seccion-22.755","Ціна"
"","seccion-22.756","Date Posted"
"","seccion-22.757","more results >"
"","seccion-22.758","page"
"","seccion-22.759","із"
"","seccion-22.760","All+listings+for%3A++"
"","seccion-35.1241","необов'язкове поле реєстрації 1"
"","seccion-35.1242","необов'язкове поле реєстрації 2"
"","seccion-35.1243","необов'язкове поле реєстрації 3"
"","seccion-35.1244","необов'язкове поле реєстрації 4"
"","seccion-35.1245","необов'язкове поле реєстрації 5"
"","seccion-35.1246","необов'язкове поле реєстрації 6"
"","seccion-35.1247","необов'язкове поле реєстрації 7"
"","seccion-35.1248","необов'язкове поле реєстрації 8"
"","seccion-35.1249","необов'язкове поле реєстрації 9"
"","seccion-35.1250","необов'язкове поле реєстрації 10"
"","seccion-35.1401","приватна особа"
"","seccion-35.1402","жодного"
"","seccion-35.1403","додаткова електронна адреса"
"","seccion-35.1419","Ціна за оголошення"
"","seccion-35.1480","Ціна за оголошення, основана на сумі у полі вартості"
"","seccion-35.1481","Ціна за оголошення, основана на довжині оголошення."
"","seccion-35.1511","редагувати"
"","seccion-35.1649","Оновити/продовжити передплату"
"","seccion-35.1650","оновити/продовжити передплату"
"","seccion-35.200006","План основної вартості аукціону"
"","seccion-35.200007","Базова програма цінності використовується, щоб визначати ціни в час відкритя аукціону. Базова програма вживається в категоріях які не мають програму цінності."
"","seccion-35.200119","Низький кінець підставки"
"","seccion-35.200120","Високий кінець підставки"
"","seccion-35.200121","Фінальний процент ціни"
"","seccion-35.200122","і вверх"
"","seccion-35.200123","Фінальна ціна"
"","seccion-35.2538","Твій теперішній баланс: "
"","seccion-35.3243","Кілкість цін без фактури: "
"","seccion-35.514","Редагувати мою особисту інформацію"
"","seccion-35.515","Внесіть необхідні зміни до зазначеної нижче інформації. Далі натисніть кнопку %22надіслати%22 під формуляром. Якщо ви бажаєте, щоб деяка інформація відображалася на вашій сторінці %2Cінші оголошення продавця%2C, поставте відповідну галочку поруч з необхідним полем.%3Cbr%3E%3Cbr%3E"
"","seccion-35.516","Ім'я+користувача%3A"
"","seccion-35.517","Пароль%3A"
"","seccion-35.518","Перевірка+пароля%3A"
"","seccion-35.519","Електронна адреса%3A"
"","seccion-35.522","Ім'я%3A"
"","seccion-35.523","Прізвище%3A"
"","seccion-35.528","Індекс%3A"
"","seccion-35.529","Країна%3A"
"","seccion-35.534","Надіслати зміни"
"","seccion-35.544","виберіть вашу країну"
"","seccion-35.554","Моя особиста інформація"
"","seccion-35.555","Це інформація про вас, що ми маємо наразі. Якщо ви бажаєте змінити цю інформацію, перейдіть за посиланням ""змінити вашу інформацію"" нижче."
"","seccion-35.556","Ім'я користувача"
"","seccion-35.557","Ім'я"
"","seccion-35.558","торговець"
"","seccion-35.559","Електронна адреса"
"","seccion-35.560","Підприємство:"
"","seccion-35.561","Вид підприємства:"
"","seccion-35.562","Адреса"
"","seccion-35.563","Телефон"
"","seccion-35.564","Телефон 2"
"","seccion-35.565","Факс"
"","seccion-35.566","Посилання"
"","seccion-35.567","зареєстровано"
"","seccion-35.729","Твій прийнятий лінк URL"
"","seccion-35.730","Базова програма цінності об´яв та оголошень"
"","seccion-35.732","з гонораром"
"","seccion-35.733","Вид програми цінності"
"","seccion-35.734","Ціна за зображення:"
"","seccion-35.735","Ціна за підкреслення:"
"","seccion-35.736","Ціна за ліпше місце знаходження:"
"","seccion-35.737","Вибрана ціна оголошення:"
"","seccion-35.738","специфічна цінність категорії"
"","seccion-35.739","Нище показуються ціни за товари в деяких категоріях. Ті ціни також належать іхнім нижнім категоріям, хіба би та нижня категорія мала свою власну програму цінності."
"","seccion-35.741","актуальний кркдит"
"","seccion-35.742","кредит закінчується"
"","seccion-35.743","підпис закінчується"
"","seccion-35.745","Базова програма цінності використовується, щоб визначати ціни в час відкритя аукціону. Базова програма вживається в категоріях які не мають програму цінності."
"","seccion-100.1186","стосовно:"
"","seccion-100.1197","Відправити+відповідь"
"","seccion-100.1329","ім'я користувача"
"","seccion-100.1330","пароль"
"","seccion-100.1331","електронна адреса"
"","seccion-100.228","Ласкаво просимо до <<BRAND>>!  (Потрібна діяльність)"
"","seccion-100.229","Ласкаво просимо до <<BRAND>>! "
"","seccion-100.230","З метою безпеки ваш рахунок буде активовано тільки після того, як ви перейдете за посиланням нижче або скопіюєте його у адресний рядок вашого браузеру."
"","seccion-100.388","Нижче знаходяться повідомлення-%2Fзапити, отримані від інших користувачів цього сайту.%0D%0A%3CBR%3E%0D%0AЩоб відповісти на повідомлення, натисніть кнопку ""Переглянути"".%0D%0A%3CBR%3EЩоб видалити повідомлення зі списку, натисніть кнопку ""Видалити""."
"","seccion-100.390","%3Cbr%3E%3Cbr%3E%3Cb%3EНаразі немає жодного повідомлення.%3C%2Fb%3E%3Cbr%3E%3Cbr%3E"
"","seccion-100.391","повідомлення+від"
"","seccion-100.392","тема"
"","seccion-100.393","дата+отримання"
"","seccion-100.410","Переглянути+повідомлення"
"","seccion-100.411","Вибране повідомлення знаходиться нижче."
"","seccion-100.412","Повідомлення+від%3A+"
"","seccion-100.413","Дата+отримання%3A+"
"","seccion-100.414","Повідомлення%3A+"
"","seccion-100.415","%3Cbr%3відповісти на повідомлення нижче%3A"
"","seccion-100.514","Редагувати мою особисту інформацію"
"","seccion-100.672","Вітаємо"
"","seccion-102.712","Твоя публікація успішно вложенна"
"","seccion-102.713","Привіт"
"","seccion-105.102492","Ти є той хто запропонував найвищу ставку і виграв."
"","seccion-105.102493","Вітаємо! Ти виграв цей аукціон з твоєю пропозицією купити вже. Продавеця також повідомленно відносно твоєї пропозиції. Будь ласка зєднайся з продавцем (дивись в низу), щоб закінчити цей просес."
"","seccion-105.102494","твоя пропозиция: "
"","seccion-17.1365","Зносити до списку товар"
"","seccion-17.177","Успішна подача"
"","seccion-17.180","<br /><br /><b>Поздоровляємо! Твоє оголошення вже опубліковане на ""<<BRAND>>"".<br /><br /></b> "
"","seccion-17.317","наш договір реєстрації"
"","seccion-17.505","Цей список показує оголошення які ти маєш активні.<br /> Редактуй або стирай оголошення вибираючи правільний пункт на право <br /><br />Примітка: адміністратор може ставити обмежиння на інформацію яку ти можеш чи ні редактувати. "
"","seccion-17.634","Мій рахунок"
"","seccion-17.653","Оплата через твою кредитну карточку пройшла успішно і твоє оголошення вже активне."
"","seccion-17.654","Ми не змогли закінчити твою операцію з кредитною карточкою та інформацією яка нам була дана. Будь ласка по пробуй іншою карточкою або онови твою особисту інформацію."
"","seccion-17.655","Не змогли закінчити твою операцію"
"","seccion-17.656","Твоє оголошення буде заморожене доки ми не отримаємо твою грошову оплату в нашому бюро. Він буде замороженний до 30 днів. Буде стертий після 30 днів якщо ми не одержимо оплату.<br /><br /><b>Твій пісумок є:</b>"
"","seccion-17.658","Твоє оголошення буде заморожене доки ми не отримаємо твою грошову оплату в нашому бюро. Він буде замороженний до 30 днів. Буде стертий після 30 днів якщо ми не одержимо оплату.<br /><br /><b>Твій пісумок є:</b>"
"","seccion-17.861","зроби клік тут, щоб повторити твою опирацію."
"","seccion-15.102691","Мінімальна початкова пропозиція:"
"","seccion-15.102692","Резервна ціна:"
"","seccion-15.102731","Будь ласка провір твою резервну ціну. Або резервна ціна встановлена вище ніж ціна Купити Вже, або резервна ціна встановлена нище ніж мінімальна ціна. "
"","seccion-15.102816","Коли начався аукціон: "
"","seccion-15.102820","Коли закінчився аукціон:"
"","seccion-15.102837","стандарт"
"","seccion-15.102838","дружина"
"","seccion-15.102850","Вибери можливість оплати"
"","seccion-15.102851","Ерор вида оплати"
"","seccion-15.102867","Вид оплати прийнятий"
"","seccion-15.103356","Або час_закінчення або початковий_час мусить бути більший ніж типерішній_час, або тривалість мусить бути призначина."
"","seccion-15.103357","Або час_закінчення мусить бути більший ніж початковий_час, або тривалість мусить бути призначина."
"","seccion-15.103358","Або час закінчення мусить бути більший ніж початковий час, або тривалість мусить бути призначина."
"","seccion-15.1129","Місто:"
"","seccion-15.116","(обовязкове поле)"
"","seccion-15.117","(обовязкове поле)"
"","seccion-15.118","(обовязкове поле)"
"","seccion-15.1209","вибери країну"
"","seccion-15.121","Індекс:"
"","seccion-15.123","Заголовок:"
"","seccion-15.128","(обовязкове поле)"
"","seccion-15.133","або"
"","seccion-15.134","Ціна:"
"","seccion-15.1346","<table width=100% border=0 cellspacing=0> <tr> <td class=""place_an_ad_details_fields""> Phone 2:<br /> <font face=""Arial, Helvetica, sans-serif"" size=""2"" color=""999999"">[format: 123-456-7890]</font> </td> </tr> </table>"
"","seccion-15.1617","Нанесення на мапу адреса:"
"","seccion-15.1618","Нанесення на мапу міста:"
"","seccion-15.1619","Нанесення на мапу штата:"
"","seccion-15.1620","Нанесення на мапу країни:"
"","seccion-15.1622","<br />Поля нанесення на мапу:"
"","seccion-15.1904","(обовязкове поле)"
"","seccion-15.1906","(обовязкове поле)"
"","seccion-15.1910","(обовязкове поле)"
"","seccion-15.1912","(обовязкове поле)"
"","seccion-15.1914","(обовязкове поле)"
"","seccion-15.1916","(обовязкове поле)"
"","seccion-15.1917","Приймаєш ""Paypal""?:"
"","seccion-15.1918","(обовязкове поле)"
"","seccion-15.1920","(обовязкове поле)"
"","seccion-15.1922","(обовязкове поле)"
"","seccion-15.2437","(обовязкове поле)"
"","seccion-15.2438","(обовязкове поле)"
"","seccion-15.2439","(обовязкове поле)"
"","seccion-15.3279","""PayPal ID"" для Купити Вже"
"","seccion-15.3280","Введи ""PayPal ID"" (звичайно e-mail) якщо ти хочеш дозволити споживачам купити цей товар через можливість ""PayPal"" в категорії Купити Вже"
"","seccion-15.639","Головний"
"","seccion-15.640","Категорія: "
"","seccion-15.642","(обовязкове поле - тільки номери)"
"","seccion-15.909","Число події (місяць/день/рік): *"
"","seccion-15.910","Будь ласка введи правільне число"
"","seccion-15.941","Адреса:"
"","seccion-15.943","Платня:"
"","seccion-15.944","(обовязкове поле)"
"","seccion-15.945","необовязкове поле 4"
"","seccion-15.946","(обовязкове поле)"
"","seccion-15.947","Специфічн місце:"
"","seccion-15.948","(обовязкове поле)"
"","seccion-15.949","необовязкове поле 6"
"","seccion-15.950","(обовязкове поле)"
"","seccion-15.952","(обовязкове поле)"
"","seccion-15.954","(обовязкове поле)"
"","seccion-15.956","(обовязкове поле)"
"","seccion-15.958","(обовязкове поле)"
"","seccion-14.200014"," покупці будуть зєднюватися з стобою навіть якщо ти опублікуєш ціну."
"","seccion-14.200015"," оцінений аукціон, ти змушений продати тому хто має най вищу пропозицію."
"","distancediv.'SelectDistance'","Select distance"
"","distancediv.Cancel","Скасувати"
"","distancediv.changeLocation","Змінити місцезнаходження"
"","distancediv.Distance","Відстань"
"","distancediv.EnterCity","Введіть місто"
"","distancediv.EnterCityOrZipCode","Введіть місто або індекс"
"","distancediv.km","Km"
"","distancediv.miles","милі"
"","distancediv.SelectCountry","Країна"
"","distancediv.SelectDistance","Виберіть відстань"
"","distancediv.SelectedLocation","Обране місце розташування"
"","footerhome.About OLX","Про ""<<BRAND>>"""
"","footerhome.Back","Назад"
"","footerhome.classifiedGratuitous","везкоштовні об´яви та оголошення."
"","footerhome.GoHome","Іди на початок"
"","footerhome.Help","Допомога"
"","footerhome.OLX Official Time","Офіційний час ""<<BRAND>>"""
"","footerhome.sitesAssociate","Інші зв'язані саіти:"
"","footerhome.Terms of use","Умови використання"
"","postingtitlelisting.AskForIt","Запитайте про це!"
"","postingtitlelisting.CantFindWhatYouAreLookingFor_AskForIt","Не знайшли те, що шукали?"
"","postingtitlelisting.Category","Категорія"
"","postingtitlelisting.CompleteThisFormToPostAnAd","Заповніть цей бланк, щоб розмістити оголошення!"
"","postingtitlelisting.Congratulations","Вітаємо! Ваше оголошення було опубліковано. "
"","postingtitlelisting.Congratulations2","Ви отримаєте підтвердження по e-mail з посиланням до вашого оголошення, що дозволить вам редагувати або видалити ваше оголошення."
"","postingtitlelisting.Congratulations3","Ви можете перейти до розділу ""Мій OLX"", щоб переглянути, редагувати або видалити ваше оголошення у будь-який час."
"","postingtitlelisting.Congratulations4","You will receive an email confirmation with a link to activate your ad, also allowing you to edit or delete the ad."
"","postingtitlelisting.Congratulations5","Congratulations! Your Ad has been Submitted."
"","postingtitlelisting.DatePosted","Дата публікування"
"","postingtitlelisting.EmailAddressNotAllowed","З міркувань безпеки адреса електронної пошти в цьому полі не допускається. Будь ласка, змініть свій заголовок."
"","postingtitlelisting.EmailAddressNotAllowedEditDescrption","З міркувань безпеки адреса електронної пошти в цьому полі не допускається. Будь ласка, змініть свій опис."
"","postingtitlelisting.emailconfirmation","Е-mail з підтвердженням був відісланий для твоїх записів."
"","postingtitlelisting.EmailUrlNotAllowedEditDescription","З міркувань безпеки адреси електронної пошти та URL-адреси в цьому полі не допускаються. Будь ласка, змініть свій опис."
"","postingtitlelisting.EmailUrlNotAllowedEditTitle","З міркувань безпеки адреси електронної пошти та URL-адреси в цьому полі не допускаються. Будь ласка, змініть свій заголовок."
"","postingtitlelisting.EmailUrlNotAllowedPleaseEditIt","З точки зору безпеки, в цьому полі не дозволяється вказувати електронні адреси та URL. Будь ласка, відредагуйте введене."
"","postingtitlelisting.GoToMyBrandToViewEditDeleteAd","Ви можете перейти до розділу ""<<MY_CLASSIFIEDS>>"", щоб переглянути, редагувати або видалити ваше оголошення."
"","postingtitlelisting.link","товар"
"","postingtitlelisting.NumberOfCharactersForTitle","<<NUMBER _OF_ENTERED_CHARACTERS>> символів. Гарний заголовок потребує принаймні <<NUMBER_OF_SUGGESTED_CHARACTERS>> символів."
"","postingtitlelisting.PostingOptions","Можливо, ви помітили, що ми спростили процес розміщення, щоб полегшити та покращити ваш досвід. Набір зручних та доступних функцій дозволить вам створити привабливе оголошення. Використовуйте стільки функцій, скільки хочете, та зробіть так, щоб воно продавало!"
"","postingtitlelisting.published","Your <<BRAND>> listing has been published!"
"","postingtitlelisting.SelectACategory","Виберіть категорію"
"","postingtitlelisting.SelectASub-Category","Виберіть підкатегорію"
"","postingtitlelisting.step1","Перший крок"
"","postingtitlelisting.step2","Другий крок"
"","postingtitlelisting.Title","Заголовок"
"","postingtitlelisting.Type","Вид"
"","postingtitlelisting.Type_0","Аукціон"
"","postingtitlelisting.Type_1","Купити зараз"
"","postingtitlelisting.Type_2","Об´яви та оголошення"
"","postingtitlelisting.UrlNotAllowedEditDescription","URL-адресa в цьому полі не допускається. Будь ласка, змініть свій опис."
"","postingtitlelisting.UrlNotAllowedEditTitle","URL-адресa в цьому полі не допускається. Будь ласка, змініть свій заголовок."
"","postingtitlelisting.view","Ви можете переглянути ваше оголошення:"
"","postingtitlelisting.viewListing","Бачити оголошення"
"","postingtitlelisting.YourAdWillAppear","Ваше оголошення з'явиться в результатах пошуку і в <<MY_CLASSIFIEDS>> протягом кількох годин. На <<MY_CLASSIFIEDS>> ви зможете переглядати, редагувати або видаляти свої оголошення."
"","posting_footerlist.additional","Додаткова інформація контакта"
"","posting_footerlist.addMultimedia","Добавити мультимедіа"
"","posting_footerlist.addVideo","Добавити відео"
"","posting_footerlist.browse","Переглянути..."
"","posting_footerlist.deleteVideo","Видалити відео"
"","posting_footerlist.phoneNumber","Телефонний номер"
"","posting_footerlist.uploadVideo","Добавити відео"
"","posting_footerlist.UrlOrEmbedCode","<<YOUTUBE>> URL або код для вставлення"
"","posting_footerlist.VideoEmbedCode","Код вставки відео"
"","posting_selectregion.AllDepartaments","Всі департаменти"
"","posting_selectregion.Departament","Департамент"
"","posting_selectregion.Emirate","Емірат"
"","posting_selectregion.Neighborhood","Сусідство"
"","posting_selectregion.NoStates","Штат"
"","posting_selectregion.or","або"
"","posting_selectregion.Province","Область"
"","posting_selectregion.publish","Публікувати"
"","posting_selectregion.Region","Район"
"","posting_selectregion.RegionCanton","Кантон"
"","posting_selectregion.SelectCity","Місто"
"","posting_selectregion.SelectCountry","Країна"
"","posting_selectregion.SelectDepartament","Виберіть департамент"
"","posting_selectregion.selectRegion","Будь ласка введи"
"","posting_selectregion.selectRegion1","і місто в якому ти живеш."
"","posting_selectregion.SelectState","Штат"
"","posting_selectregion.State","Штат"
"","posting_selectregion.the"," "
"","posting_selectregion.TheZipCodeMustHaveXOrYDigits","Поштовий індекс повинен мати<<SHORT_ZIP>> або <<FULL_ZIP>> цифр."
"","posting_selectregion.your","ваш"
"","posting_selectregion.zipCode","Індекс"
"","posting_selector.AllDepartaments","Всі департаменти"
"","posting_selector.City/UrbanArea","Місто/пригород"
"","posting_selector.Departament","Департамент"
"","posting_selector.Emirate","Емірат:"
"","posting_selector.incorrectZip","Вибачте, але цей індекс розпізнати неможливо. Спробуйте ще раз."
"","posting_selector.or","або"
"","posting_selector.Province","Область"
"","posting_selector.Province/Region","Область/Район"
"","posting_selector.Region","Район"
"","posting_selector.RegionCanton","Кантон"
"","posting_selector.SelectCategory","Виберіть категорію"
"","posting_selector.SelectCity","Місто"
"","posting_selector.SelectCountry","Виберіть країну"
"","posting_selector.SelectDepartament","Виберіть департамент"
"","posting_selector.selectRegion","Введіть"
"","posting_selector.selectRegion1","і місто в якому ви живете."
"","posting_selector.SelectState","Штат"
"","posting_selector.SelectSubCategory","Виберіть підкатегорію"
"","posting_selector.State","Штат"
"","posting_selector.the"," "
"","posting_selector.your","ваш"
"","posting_selector.zipCode","Індекс"
"","selectregion.alreadyRegistered","Вже зареєстровані?"
"","selectregion.check","Перевірити"
"","selectregion.clickHere","Натисніть тут"
"","selectregion.EnterPassword","Щоб розмістити оголошення, введіть ваше ім'я користувача та пароль."
"","selectregion.ForgotPassword","Забули пароль?"
"","selectregion.Login","Зайти"
"","selectregion.NeedAnAccount","Потребен рахунок?"
"","selectregion.noProblem","Жодних проблем..."
"","selectregion.Password","Пароль"
"","selectregion.RegisterNow","Реєструйтесь зараз!"
"","selectregion.SelectCityStateIn","Задайте своє місто або штат в розділі <<COUNTRY>>"
"","selectregion.SelectCityStateInCountry","Задайте своє місто або штат в розділі <<COUNTRY>>"
"","selectregion.SelectCountry","Країна"
"","selectregion.SelectEntireCountry","Оберіть країну"
"","selectregion.Username","Ім'я користувача"
