"location","source","target"
"","help.help.PostingBalloon_price_30_368","Introduceţi preţul actual şi competitiv de vânzare sau închiriere a proprietăţii dvs. Dacă preţul este negociabil, indicaţi acest lucru în descrierea anunţului."
"","help.help.PostingBalloon_price_30_415","Introduceţi preţul actual şi competitiv de vânzare sau închiriere a proprietăţii dvs. Dacă preţul este negociabil, indicaţi acest lucru în descrierea anunţului."
"","help.HowCanIAvoidAFraud","Cum pot evita o escrocherie?"
"","help.HowCanIAvoidAFraud_content","La <<BRAND>>, considerăm că achiziționarea de obiecte la nivel local -- unde puteți examina obiectul, întâlni vânzătorul și plăti în momentul ridicării sau livrării -- este cel mai sigur mod de a efectua tranzacții. Pentru obiectele Naționale sau Internaționale, vă recomandam să luați următoarele măsuri pentru a vă proteja de vânzătorii necinstiți:<ul><li>Folosiți întotdeauna sistemul <<BRAND>> <br />Când comunicați cu vânzătorii pe <<BRAND>> utilizați întotdeauna link-ul ""Răspundeți la acest anunț"" de pe pagina cu detaliile obiectului. Vânzătorul va primi un email cu adresa dvs. de email și toate tranzacțiile între dvs. și vânzător se vor face direct prin sitemul nostru. Astfel, dacă ni se aduce la cunostință că un vânzător desfășoară activități necinstite, vom avea informațiile dvs. de contact pentru a putea lua legătura cu dvs. și a vă informa. Având în vedere că tranzacțiile noastre comerciale sunt întotdeauna gratuite, acest lucru nu ar trebui să încurajeze comunicarea indirectă.</li><li> Informați-vă despre ceea ce cumpărați<br />Înainte de a face o ofertă unui vânzător puneți întrebări pentru a afla mai multe despre ceea ce vinde. Puteți trimite vânzătorului un mesaj preliminar, și apoi faceți oferta când v-ați hotărât să achiziționați obiectul. Recomandam, de asemenea, să controlați prețurile din magazin și prețurile altor membri pentru a face o comparație. Țineți cont că dacă prețul pare prea bun pentru a fi adevarat, probabil chiar așa și este. Fiți atenți mai ales când cumpărați bunuri tehnologice, în special când prețurile sunt mult mai mici decât cele din magazine. Anumite produse tehnologice de vârf, cum ar fi ecranele plate, computerele portabile și telefoanele mobile sunt favoritele escrocilor. În multe situații este recomandabil să cereți un nr. de serie înainte de a face plata.</li><li> Cereți adresa și nr. de telefon al vânzătorilor<br />După ce ați negociat prețul și v-ați hotărât să cumpărați obiectul, cereți nr. de telefon al vânzătorului și sunați-l/o intr/un moment oarecare pentru a vă asigura că primește apelurile. Vânzătorii cinstiți ar trebui să furnizeze aceste informații. Dacă un vânzător are un nr. de telefon înregistrat, este mult mai ușor de reperat și mai puțin susceptibil de a fi un escroc.</li><li>Folosiți o metodă de plată cu protecție împotriva fraudelor<br />Recomandăm să NU faceți plata prin transfer. Mulți vânzători necinstiți acceptă doar plata prin transfer, Money Gram sau transfer bancar deoarece cumpărătorii nu pot fi rambursați și vânzătorii nu pot fi monitorizați. Dacă vă aflați în Statele Unite și trebuie să plătiți prin ordin de plată, vă sugerăm să folosiți un ordin de plată poștal. Se pot face anchete în legătură cu ordinele poștale, pe când asupra altora nu.<br />Există multe forme de plată care tutelează cumpărătorii. Cărțile de credit, serviciile escrow, cum ar fi Escrow.com, transporturile C.O.D., și serviciile de plată online asigură diverse grade de protecție.</li><li>Monitorizați expediția dvs. <br />Majoritatea firmelor mari de transport oferă persoanelor posibilitatea de a monitoriza expedițiile în timpul tranzitului. Vă recomandăm să cereți un număr de identificare de la vânzător, pentru a putea monitoriza obiectul în timpul tranzitului. Asigurați-vă că știți cine este agentul de transport al vânzătorului și țineți cont de faptul că pe internet există firme de transport fantomă care pretind că monitorizează o expediție inexistentă. </li></ul>Dacă aveți senzația că un vânzător este un impostor, vă rugăm să contactați imediat <<BRAND>> la <<CONTACTLINK>>Probleme legale<</CONTACTLINK>>."
"","help.HowCanICreateAPartnershipWithBrand","Cum pot să devin partener <<BRAND>>?"
"","help.HowCanICreateAPartnershipWithBrand_content","<<IfYouHaveLotsOfListingsToSubmitUseAFeed>> <<YouCanFindTheSpecsAt>>Vă rugăm să contactaţi <<CONTACTLINK>>Departamentul pentru parteneriate<</CONTACTLINK>> unde veţi putea găsi mai multe informaţii despre cum vă puteţi crea fluxul."
"","help.HowDoIAddHTMLToCustomizeMyPostings","Cum pot adăuga HTML pentru a-mi personaliza publicările?"
"","help.HowDoIAddHTMLToCustomizeMyPostings_content","Puteți utiliza anunțuri în format HTML prin copierea și lipirea codului în câmpul de Descriere în timpul procesului de publicare. Oricum, nu permitem folosirea de HTML în câmpul de Titlu."
"","help.HowDoIAnswerAMessageSentToMyAd","Cum răspund unui mesaj trimis Anunțului meu?"
"","help.HowDoIAnswerAMessageSentToMyAd_content","Pentru a răspunde la un mesaj trimis prin intermediul unui anunț al dvs. puteți folosi două opțiuni. Dacă aveți un cont <<BRAND>> puteți răspunde cu ușurință la mesaj mergând la <<MY_CLASSIFIEDS>> < Mesajele mele; deschizând mesajul veți vedea o casetă pe ecran unde puteți tasta răspunsul dvs. Dacă nu aveți un cont, puteți merge la <<MY_CLASSIFIEDS>> și face click pe Mesajele mele prin link-ul din primul email primit când ați publicat anunțul, sau puteți răspunde direct prin email."
"","help.HowDoIChangeAPicture","Cum schimb o imagine?"
"","help.HowDoIChangeAPicture_content","Puteți modifica o imagine urmând pașii pentru modificarea unui anunț. Cand sunteți pe pagina de editare, mergeți la secțiunea Fotografii și faceți click pe “Eliminați această fotografie” pentru a șterge o fotografie și faceți click pe “Adăugați o altă fotografie” pentru a încărca o nouă imagine."
"","help.HowDoIChangeMyRegistrationDetails","Cum modific detaliile mele de înregistrare?"
"","help.HowDoIChangeMyRegistrationDetails_content","Dacă aveți un cont <<BRAND>>, puteți intra în ""<<MY_CLASSIFIEDS>>"" făcând click pe link-ul <<MY_CLASSIFIEDS>> situat în colțul din dreapta sus al paginei inițiale <<BRAND>> și introducând numele dvs. de utilizator și parola. Astfel veți ajunge pe o pagină ce conține anunțurile dvs. active. Căutați secțiunea “Setări”. Dedesubt veți vedea un link intitulat ""Schimbați adresa de email sau parola.” Faceți click pe acest link și veți fi ghidat pe o pagină unde puteți modifica informațiile dvs. personale, inclusiv adresa de email și parola."
"","help.HowDoICheckMyMessages","Cum îmi verific mesajele?"
"","help.HowDoICheckMyMessages_content","Există două modalități de a vă citi mesajele dacă aveți un cont <<BRAND>>. Prima este de a intra în <<MY_CLASSIFIEDS>>. După ce ați intrat și vă aflați în fereastra <<MY_CLASSIFIEDS>>, căutați titlul “Mesaje”. Dedesubt veți găsi un link care vă va duce în inbox-ul dvs., unde veți vedea toate mesajele primite în legătură cu anunțurile dvs. Dacă faceți click pe mesaj, veți vedea mesajul complet și o opțiune de Răspuns. A doua metodă este de a răspunde la mesajul pe care ar trebui să îl primiți în contul dvs. email personal."
"","help.HowDoIDeleteACommentLeftInMyAd","Cum șterg un comentariu lăsat la anunțul meu?"
"","help.HowDoIDeleteACommentLeftInMyAd_content","Mergeți pe pagina inițială  <<BRAND>>, logați-vă și faceți click pe <<MY_CLASSIFIEDS>> în colțul din dreapta sus. Veți vedea lista dvs. de 'Anunțuri Active'.   Pe partea dreaptă veți vedea două casete. Treceți cu mouse-ul peste casete și faceți click pe cea intitulată “Administrare comentarii”. Selectați comentariile pe care doriți să le ștergeți și faceți click pe butonul Ștergere. Aceste comentarii nu ar trebui să mai apară în anunțul dvs .<br /> Pentru a șterge comentarii fiind un utilizator fără cont pe <<BRAND>> , căutați email-ul care v-a fost trimis prima dată când ați publicat anunțul. Este un email care vă propune două opțiuni: Vizualizare Anunț și Administrare Anunț (editare, ștergere, administrare comentarii).Faceți click pe “Administrare Anunț (editare, ștergere, administrare comentarii)”, căutați anunțul la 'Anunțuri Active' și faceți click pe caseta intitulată “Administrare comentarii”. Selectați comentariile pe care doriți să le ștergeți și faceți click pe butonul Ștergere. Aceste comentarii nu ar trebui să mai apară în anunțul dvs."
"","help.HowDoIEditAPosting","Cum modific o publicare?"
"","help.HowDoIEditAPosting_content","Dacă aveți un cont <<BRAND>> puteți modifica publicările dvs. cu ajutorul opțiunii  ""Anunțuri Active"" din secțiunea <<MY_CLASSIFIEDS>> a site-ului. Vă rugăm să mergeți la produs și să faceți click pe butonul  ""Editare"". După ce ați făcut schimbările și le-ați aprobat, acestea vor avea efect imediat. Puteți repeta această procedură oricând doriți. Dacă nu aveți încă un cont <<BRAND>> puteți avea acces la aceleași opțiuni utilizând link-ul inclus în email-ul de confirmare pe care îl primiți de fiecare dată când publicați un produs pe site."
"","help.HowDoIEditAPosting_contentNew","Dacă ai cont <<BRAND>>, îţi poţi edita propriile anunţuri prin intermediul opţiunii „Anunţuri active”, din secţiunea „Contul meu <<BRAND>>” de pe site. Te rugăm să mergi la articolul respectiv şi să apeşi pe butonul „Editare”. Odată ce ai realizat şi confirmat modificările, ele vor fi publicate imediat. Poţi repeta acest proces de câte ori doreşti. Dacă nu ai cont <<BRAND>>, încă, poţi accesa aceleaşi funcţii, utilizând link-ul inclus în e-mail-ul de confirmare pe care îl primeşti de câte ori publici ceva pe site, precum şi butonul de editare de pe pagina de la finalul procesului de publicare, care te anunţă că ţi-ai publicat cu succes anunţul."
"","help.HowDoIeditMyAd","Cum îmi editez anunţul?"
"","help.HowDoIFindAnItemAtBrand","Cum găsesc un produs pe <<BRAND>>?"
"","help.HowDoIFindAnItemAtBrand_content","Puteți Răsfoi listele când nu știți sigur ce căutați sau când doriți pur și simplu să explorați gama de produse de pe <<BRAND>> sau dintr-o anumită categorie. Faceți click pe Categorii și Subcategorii și dacă găsiți un produs care vă interesează, pur și simplu faceți click pe titlul produsului. <br />Puteți, de asemenea, efectua o Căutare de produse când aveți nevoie de un anumit produs pe care îl puteți descrie în câteva cuvinte. În acest caz, mergeți la caseta de căutare, introduceți câteva cuvinte pentru a descrie ceea ce căutați, selectați o categorie și faceți click pe lupa de ""Căutare"". Va fi afișată o pagină cu rezultatele listelor de pe <<BRAND>>. Uitați-vă pe pagina de rezultate și dacă vedeți ceva care vă interesează, pur și simplu faceți click pe titlul produsului."
"","help.HowDoIKnowIfIWonTheAuction","How do I know if I won the auction?"
"","help.HowDoIKnowIfIWonTheAuction_content","At the end of the auction, you'll receive an email from <<BRAND>> indicating whether you've won the item, with an explanation of next steps."
"","help.HowDoIPayForAFeaturedAd","Cum plătesc pentru un anunț evidențiat?"
"","help.HowDoIPayForAFeaturedAd_content","Puteți evidenția anunțul dvs. în timpul publicării. După ce faceți click pe butonul “Publicare”, veți fi direcționat pe o pagină care vă propune opțiunea de a evidenția anunțul. Faceți click pe tipul de anunț evidențiat și pe nr. de săptămâni dorit pentru publicare. Faceți click pe butonul “Promovare anunț”. Veți fi ghidat la o pagină care vă cere detaliile cărții de credit pentru plată.<br />Pentru a evidenția un anunț publicat în precedență, megeți pe <<MY_CLASSIFIEDS>>, la secțiunea Anunțuri Active și faceți click pe butonul “Evidențiere” din dreapta anunțului pe care doriți să îl scoateți în evidență. Faceți click pe tipul de anunț evidențiat și pe nr. de săptămâni dorit pentru publicare. Apoi faceți click pe butonul “Evidențiere Anunț”. Veți fi ghidat la o pagină care vă cere detaliile cărții de credit pentru plată."
"","help.HowDoIPlaceAnAd","Ca vânzător, cum public un anunţ pe <<BRAND>>?"
"","help.HowDoIPostAnItemAtBrand","Cum public un produs pe <<BRAND>>?"
"","help.HowDoIPostAnItemAtBrand_content","- Faceți click pe butonul ""Publicare Anunț Publicitar Gratuit"".<br><br>- Dacă nu aveți un cont şi nu doriţi încă să vă înregistraţi, selectaţi doar locul, categoria şi subcategoria şi sunteţi pregătit pentru a publica anunțul dvs. de mică publicitate. De asemenea, puteți să înregistrați un cont pe <<BRAND>> furnizând informațiile dvs. principale de contact. În continuare vi se va cere să încărcaţi fotografii şi să furnizaţi un titlu şi o descriere pentru anunţul dvs.<br><br>- Imediat după finalizarea acestei proceduri extrem de simple și rapide de înregistrare, puteți publica.<br><br>- Dacă aveți deja un cont <<BRAND>> efectuați doar login-ul și urmați procedura.<br><br>- Publicarea pe <<BRAND>> este GRATUITĂ.</br>"
"","help.HowDoIRefreshAnAd","Cum actualizez un anunț?"
"","help.HowDoIRefreshAnAd_content","Există două metode de actualizare a anunțului:<br />Dacă aveți un cont <<BRAND>> puteți efectua login-ul în contul dvs. introducând numele dvs. de utilizator și parola în <<MY_CLASSIFIEDS>> (situat în colțul din dreapta sus al paginii inițiale <<BRAND>> ). Când intrați în “<<MY_CLASSIFIEDS>>”, veți găsi toate listele dvs. active. Făcând click pe butonul “Actualizare” din dreapta veți actualiza anunțul selectat.<br />Dacă ați publicat anunțul fiind un untilizator fără un cont <<BRAND>> deschideți email-ul de confirmare primit pentru publicare și faceți click pe link-ul “Editare, ștergere anunțuri publicate cu această adresă de email și ștergere comentarii…”.<br />Dacă ați șters acest email, mergeți la <<LINK_SIGN_IN>>acest link<</LINK_SIGN_IN>> și, în secțiunea ""Am publicat deja un anunț"" (coloana din dreapta ecranului), introduceți adresa de email pe care ați folosit-o pentru a publica anunțul. Veți primi un nou email cu link-ul de editare a anunțului."
"","help.HowDoIRemoveMyPosting","Cum elimin publicarea mea?"
"","help.HowDoIRemoveMyPosting_content","Dacă aveți un cont <<BRAND>> și produsul dvs. s-a vândut sau pur și simplu doriți să îl eliminați, puteți dezactiva anunțul dvs. prin opțiunea 'Anunțuri Active' din secțiunea <<MY_CLASSIFIEDS>> a site-ului. Faceți click pe caseta din stânga anunțului(rilor) pe care doriți să îl(le) ștergeți și apoi faceți click pe butonul ‘Ștergere anunțuri selecționate’. Dacă nu aveți încă un cont <<BRAND>> puteți avea acces la aceleași opțiuni utilizând link-ul inclus în email-ul de confirmare pe care îl primiți de fiecare dată când publicați un produs pe site."
"","help.HowDoIReplyToACommentOnMyAd","Cum răspund la un comentariu făcut la anunțul meu?"
"","help.HowDoIReplyToACommentOnMyAd_content","Pentru a răspunde la un comentariu, dacă utilizatorul nu a lăsat o altă modalitate de contact (cum ar fi o adresă de email, nr. de telefon etc.), trebuie să lasați un comentariu sub mesajul scris de acesta la anunțul dvs. Puteți face acest lucru pur și simplu scriind numele și comentariul dvs. în secțiunea de comentarii a anunțului."
"","help.HowDoISaveAPostingToRecallItLater","Cum salvez o publicare pentru a o putea recupera mai târziu?"
"","help.HowDoISaveAPostingToRecallItLater_content","Mergeți la lista care vă interesează și faceți click pe butonul ""Adăugați la favorite"" pentru a o monitoriza."
"","help.HowDoIShareAnAdOnFacebookTwitterEtc","Cum pot împărți un anunț pe Facebook/Twitter/etc?"
"","help.HowDoIShareAnAdOnFacebookTwitterEtc_content","Când ați deschis anunțul, uitați-vă sub textul acestuia. Veți găsi o coloană intitulată “Împarte acest anunț”. Sub aceasta este situată o listă de poziții pe care puteți face click pentru a împărți anunțul dvs;  Facebook, Twitter, email și multe altele."
"","help.HowDoIUploadAPicture","Cum încarc o imagine?"
"","help.HowDoIUploadAPicture_content","În partea de jos a paginii ""Detalii anunț"", unde completați formularul de publicare a anunțului dvs., veți găsi o secțiune ce vă propune opțiunea de a atașa o fotografie. Dacă faceți click pe butonul ""Răsfoire"" va apărea o fereastră cu toate fișierele din computerul dvs. Selectați fișierul imaginii pe care doriți să o încărcați și apoi deschideți-l. Astfel va fi creat un fișier atașat pentru imaginea anunțului dvs. Pentru a încărca mai multe imagini, faceți click pe următorul buton “Răsfoire”. Imaginea amplasată la poziția 1 va fi imaginea principală a anunțului dvs. și va apărea lângă titlul anunțului în listele categoriei. <br /><<BRAND>> procedura de încarcare a imaginilor este simplă și puteți încărca până la <<NUMBER>> (<<NUMBER_IN_WORDS>>)imagini pentru o publicare. Imaginile mai ușoare se vor încărca mai ușor; ideal ar fi să aibă mai puțin de <<WEIGHT>>kb fiecare. Încărcarea imaginilor pe <<BRAND>> este GRATUITĂ."
"","help.HowDoIUploadAPicture_contentNew","În formularul de publicare, sub câmpul „Adaugă titlu”, se află un buton care îţi dă posibilitatea de a ataşa una sau mai multe fotografii. Dacă apeşi pe butonul „Alege fotografii”, va apărea o fereastră de unde vei putea alege fişierele de pe calculatorul tău. Alege fişierul foto pe care vrei să îl încarci şi apasă „OK”. Acesta va ataşa fotografia la anunţul tău. Pentru a încărca mai multe fotografii, apasă pe butonul „Răsfoieşte” următor. Fotografia pe care o plasezi pe primul loc va fi imaginea principală pentru anunţul tău şi va apărea lângă titlul anunţului tău în lista de categorii. Procesul de încărcare a fotografiilor de pe <<BRAND>> este simplu şi poţi încărca până la 20 (douăzeci) de fotografii pentru fiecare anunţ. Cu cât este fişierul mai mic, cu atât mai repede se va încărca. Îţi sugerăm să încarci fotografii nu mai mari de 200kb, fiecare. Am observat că la anunţurile cu fotografii se răspunde mai mult decât la cele fără fotografii. Încărcarea fotografiilor pe <<BRAND>> este GRATUITĂ."
"","help.HowLongWillMyPostingAppearOnBrand","Pentru cât timp va apărea publicarea mea pe <<BRAND>>?"
"","help.HowLongWillMyPostingAppearOnBrand_content","În momentul de față publicările pe <<BRAND>> nu au scadență. Este de datoria dvs. să eliminați anunțul când nu mai este necesar să îl promovați."
"","help.HowLongWillMyPostingAppearOnBrand_contentNew","În momentul de faţă ceea ce se publică pe <<BRAND>> expiră după <<NUMBER>> zile. Vă rugăm să ştergeţi manual anunţul dvs. dacă nu mai doriţi să îl promovaţi."
"","help.IsBrandFree","Este <<BRAND>> GRATUIT?"
"","help.IsBrandFree_content","Da, <<BRAND>> este 100% gratuit!"
"","help.MoreGuidelines","Mai multe Reguli"
"","help.NewToBrand","Nou pe <<BRAND>>"
"","help.PersonalTouch","Te rugăm să îţi introduci numele. Prin adăugarea unei note personale, vei atrage mai multe răspunsuri."
"","help.PostingBalloonTip_description_30_301","Introduceţi detalii despre proprietatea dvs., cum ar fi instalaţia de aer condiţionat, dulapuri, partea anterioară sau posterioară, familii, pensiune."
"","help.PostingBalloonTip_description_30_363","Introduceţi date despre proprietatea dvs., cum ar fi locuri de parcare, piscină, număr de băi, spaţiu pentru grătar, balcon, aproape de magazine, şcoli, brutării, farmacii."
"","help.PostingBalloonTip_description_30_367","Introduceţi date despre proprietatea dvs., cum ar fi locuri de parcare, piscină, număr de băi, spaţiu pentru grătar, balcon, aproape de magazine, şcoli, brutării, farmacii."
"","help.PostingBalloonTip_description_30_368","Introduceţi date cum ar fi poziţie, zonă, topografie, puncte de reper, vecinătate"
"","help.PostingBalloonTip_description_30_376","Introduceţi date cum ar fi capacitate, motor, documentaţie, carburant"
"","help.PostingBalloonTip_description_30_377","Introduceţi date despre starea de conservare, caracteristicile tehnice şi provenienţa."
"","help.PostingBalloonTip_description_30_378","Introduceţi date cum ar fi geamuri electrice, alarmă, stereo, DVD player, air bag, carburant, reparaţii, aer condiţionat."
"","help.PostingBalloonTip_description_30_379","Introduceţi informaţii cum ar fi carburant, alarmă, portbagaj superior, IPVA (impozit pe vehicul cu motor)"
"","help.PostingBalloonTip_description_30_388","Introduceţi date despre proprietatea dvs. cum ar fi perioadă de şedere, număr de băi, spaţiu pentru grătar, balcon, locuri de parcare, poziţie (punct de referinţă)."
"","help.PostingBalloonTip_description_30_410","Introduceţi date cum ar fi poziţie, zonă, topografie, puncte de reper, vecinătate"
"","help.PostingBalloonTip_description_30_415","Introduceţi date cum ar fi poziţie, zonă, topografie, puncte de reper, vecinătate"
"","help.PostingBalloonTip_description_30_416","Introduceţi date cum ar fi geamuri electrice, alarmă, stereo, DVD player, air bag, carburant, reparaţii şi aer condiţionat."
"","help.PostingBalloonTip_price_30_301","Introduceţi preţul real de închiriere pentru proprietatea dvs. Dacă preţul este negociabil, introduceţi această informaţie în descrierea anunţului."
"","help.PostingBalloonTip_price_30_363","Introduceţi preţul real de închiriere pentru proprietatea dvs. Dacă preţul este negociabil, introduceţi această informaţie în descrierea anunţului."
"","help.PostingBalloonTip_price_30_367","Introduceţi preţul de vânzare real şi competitiv al proprietăţii dvs."
"","help.PostingBalloonTip_price_30_368","Introduceţi un preţ real şi competitiv pentru vânzarea sau închirierea proprietăţii dvs. Dacă preţul este negociabil, introduceţi această informaţie în descrierea anunţului."
"","help.PostingBalloonTip_price_30_376","Introduceţi un preţ real şi competitiv pentru a vă vinde barca sau a barca cu motor."
"","help.PostingBalloonTip_price_30_377","Introduceţi un preţ real şi competitiv pentru piesele de maşină."
"","help.PostingBalloonTip_price_30_378","Introduceţi un preţ real şi competitiv pentru vânzarea vehiculului dvs."
"","help.PostingBalloonTip_price_30_379","Introduceţi un preţ real şi orientat spre vânzarea competitivă a vehiculului dvs."
"","help.PostingBalloonTip_price_30_388","Introduceţi preţul real pentru închirierea proprietăţii dvs. Dacă preţul este negociabil, introduceţi această informaţie în descrierea anunţului."
"","help.PostingBalloonTip_price_30_410","Introduceţi un preţ real şi competitiv pentru vânzarea sau închirierea proprietăţii dvs."
"","help.PostingBalloonTip_price_30_415","Introduceţi un preţ real şi competitiv pentru vânzarea sau închirierea proprietăţii dvs. Dacă preţul este negociabil, introduceţi această informaţie în descrierea anunţului."
"","help.PostingBalloonTip_price_30_416","Introduceţi preţul real şi orientat spre o vânzare competitivă a vehiculului dvs."
"","help.PostingBalloonTip_title_30_301","Titlul anunţului dvs. ar trebui să recapituleze ceea se oferă. De ex.: Cameră pentru fete în Sao Paulo"
"","help.PostingBalloonTip_title_30_363","Găsiţi un nume atractiv pentru anunţul dvs.! Inseraţi tipul de proprietate, cartierul, numărul de camere. De ex.: Casă în Móoca, 3 dormitoare, mobilată"
"","help.PostingBalloonTip_title_30_367","Găsiţi un titlu atractiv pentru anunţul dvs.! Inseraţi tipul proprietăţii, cartierul, numărul camerelor. De ex.. Casă în Móoca, 3 dormitoare, mobilată"
"","help.PostingBalloonTip_title_30_368","Găsiţi un nume atractiv pentru anunţul dvs.! Inseraţi cartierul, oraşul, mărimea. De ex.: Magazin în Brás, São Paulo, 180 m²."
"","help.PostingBalloonTip_title_30_376","Introduceţi marca, modelul şi datele. De ex. Barcă cu motor evinrude 115 hp, 18 picioare"
"","help.PostingBalloonTip_title_30_377","Descrieţi piesa pentru a indica clar utilizarea acesteia. De ex.: Jantă de roată 14 pentru Fiat Palio"
"","help.PostingBalloonTip_title_30_378","Inseraţi mai multe detalii în titlu. De ex.: 2012 Fiesta 1.6. Stare excelentă!"
"","help.PostingBalloonTip_title_30_379","Inseraţi mai multe detalii în titlu. De ex.: Honda CG 150. Stare excelentă!"
"","help.PostingBalloonTip_title_30_388","Găsiţi un nume atractiv pentru anunţul dvs.! Inseraţi tipul de proprietate, cartierul, numărul de camere. De ex.: Casă în Guarujá, 2 dormitoare, mobilată"
"","help.PostingBalloonTip_title_30_410","Găsiţi un nume atractiv pentru anunţul dvs.! Inseraţi cartierul, oraşul, mărimea. De ex.: Teren în Perdizes, São Paulo, 200 m²."
"","help.PostingBalloonTip_title_30_415","Găsiţi un nume atractiv pentru anunţul dvs.! Inseraţi cartierul, oraşul, mărimea. De ex.: Restaurant în Salvador, 180 m²."
"","help.PostingBalloonTip_title_30_416","Inseraţi marca, modelul şi datele. De ex. Renault Master Van 2010 16 locuri. Stare excelentă!"
"","help.Postings","Publicări"
"","help.SearchTheHelpPages","Căutați pe paginile de ajutor"
"","help.TelephoneNumber","Vă rugăm introduceţi numărul de telefon unde vă pot contacta cumpărătorii interesaţi."
"","help.Twenty","Douăzeci"
"","help.Warning","Warning"
"","help.Warning_content","It is under the sole responsibility of <<BRAND>> users to verify and to complete this list in accordance with the current laws in your country of residence. Important disparities and changes can exist or happen in regards to the unique prohibited articles, the means of payment and their degree of safety, but also all other aspects governing the relations between buyers and sellers. In every country, this information can be directly obtained from the official authorities about these laws. As a USA-based company, <<BRAND>> provides the legal information required in USA.  Please direct your comments and laws you'd like to add for your country to add to <<CONTACTLINK>>Legal Issues<</CONTACTLINK>>."
"","help.WhatAreClassifieds","Ce sunt anunțurile clasificate?"
"","help.WhatAreClassifieds_content","În cazul anunțurilor clasificate, cumpărătorii contactează întotdeauna vânzătorul pentru a negocia, chiar dacă acesta fixează un preț."
"","help.WhatAreThingsThatPotentiallyFraudulentBuyersDo","Ce fac de obicei eventualii cumpărători necinstiți?"
"","help.WhatAreThingsThatPotentiallyFraudulentBuyersDo_content","<ul><li>Vă cer să transferați bani în contul lor. </li><li>Cumpărătorul oferă cecuri de mare valoare (dar false) în schimbul produsului de vânzare. Valoarea cecului de obicei depășește cu mult pe cea a produsului dvs. și cumpărătorul vă cere să transferați excesul printr-un serviciu de transfer de bani. Băncile încasează frecvent aceste cecuri false ȘI DVS. SUNTEȚI TRAS LA RĂSPUNDERE CÂND CECUL NU ARE ACOPERIRE. Impostorii implică frecvent un terț (agent de transport, asociat în afaceri ce datorează bani cumpărătorului). Vă recomandăm cu căldură să nu efectuați transferuri de bani.</li><li>Sugerează servicii escrow sau de plată neobișnuite.</li><li>Fac comenzi mari ce trebuie trimise în afara țării.</li><li>Spun că plătesc jumătate din suma datorată înainte de a primi produsul și jumătate după.</li><li>Nu furnizează un număr de telefon ce poate fi verificat.</li><li>Plătesc cu o carte de credit internațională sau cu cec bancar.</li></ul>"
"","help.WhatAreThingsThatPotentiallyFraudulentSellersDo","Ce fac de obicei eventualii vânzători necinstiți?"
"","help.WhatAreThingsThatPotentiallyFraudulentSellersDo_content","<ul><li>Vă cer să transferați bani într-un cont internațional. S-ar putea ca vânzătorii să vă ceară să faceți o plată în afara țării și să accepte doar Western Union sau alt serviciu de transfer de bani (e-Gold).</li><li>Dau o adresă diferită de cea de pe pagina cu detaliile produsului.</li><li>Sugerează un serviciu escrow sau de plată neobișnuit.</li><li>Nu spun clar dacă produsul de vânzare este autentic.</li><li>Nu furnizează un număr de telefon ce poate fi verificat.</li><li>Încearcă să vă convingă să nu utilizați servicii de plată ce oferă protecție (unele servicii autorizate sunt Escrow.com și PayPal).</li><li>De multe ori nu răspund la telefon sau email-uri.</li><li>Inventează mereu scuze pentru faptul că încă nu ați primit produsul.</li><li>Vând copii suspecte de software, muzică sau video.</li><li>Refuză să furnizeze un număr valabil de control al expediției.</li><li>Vând un produs scump și cunoscut la un preț foarte mic.</li></ul>"
"","help.WhatIsAnAlert","Ce este o Alertă?"
"","help.WhatIsAnAlert_content","O alertă vă cere să introduceți un cuvânt cheie/o sintagmă ce vă interesează. De fiecare dată când este publicat un anunț ce conține acel cuvânt cheie/sintagmă, primiți o alertă despre publicare. Astfel, dacă doriți, puteți vizualiza publicarea. Vă puteți înscrie pentru o Alertă făcând click pe link-ul “Alerte Email” de pe pagina inițială <<BRAND>> în coloana din stânga."
"","help.WhatIsBrand","Ce este <<BRAND>>?"
"","help.WhatIsBrand_content","<<BRAND>> este o piață internațională online pentru a face cumpărături pe plan local, pentru vânzări, schimburi și pentru comunicarea cu ceilalți utilizatori."
"","help.WhatIsMyClassifieds","Ce este <<MY_CLASSIFIEDS>>?"
"","help.WhatIsMyClassifieds_content","Cu <<MY_CLASSIFIEDS>> puteți monitoriza și administra anunțurile dvs. pe <<BRAND>>, contul personal, informațiile, mesajele, secțiunea favorite și multe altele, dintr-o unică poziție sigură."
"","help.WhatIsTheAuctionListingType","What is the Auction listing type?"
"","help.WhatIsTheBuyNowListingType","What is the Buy Now listing type?"
"","help.WhatIsTheBuyNowListingType_content","In the Buy Now-style listings, sellers have the option to offer a Buy Now price that allows a buyer to get the item right away. It is a fixed price transaction and the seller must sell the item to the interested buyer at the specified Buy Now price."
"","help.WhatIsTheClassifiedsListingType","What is the Classifieds listing type?"
"","help.WhatIsTheClassifiedsListingType_content","In the Classifieds-style listings, buyers will always contact the seller to negotiate, even if he/she puts a price."
"","help.WhatIsTheReservePrice","What is the Reserve Price?"
"","help.WhatKindOfPostingsAreForbiddenNotAllowedOnBrand","Ce fel de publicări sunt interzise / nepermise pe <<BRAND>>?"
