"location","source","target"
"","posting_fields_1.imOffering","Offer a Class"
"","posting_fields_1.individual","Pojedinac"
"","posting_fields_1.InThisAd","Ovaj oglas sadrži:"
"","posting_fields_1.I_am_We_are","I am/We are"
"","posting_fields_1.jobOffer","Offer a Job"
"","posting_fields_1.jobSearch","Find a Job"
"","posting_fields_1.JobsWantedResumesWarning","Ako tražite posao, koristite kategoriju <<JOBWANTED-RESUMES>>."
"","posting_fields_1.JobsWarning","Ako želite da unajmite nekog, koristite kategoriju <<JOBS>>."
"","posting_fields_1.jobTitle","Radno mesto"
"","posting_fields_1.listingType","Tip oglasa"
"","posting_fields_1.LookingFor","Tražim"
"","posting_fields_1.man","Muško"
"","posting_fields_1.maskedEmail","Vaša e-adresa neće biti vidljiva!"
"","posting_fields_1.minimum_price","Početna cena"
"","posting_fields_1.minLength","Dobar naslov je onaj koji sadrži reči koje će tražiti osobe zainteresovane za vaš oglas"
"","posting_fields_1.mm_1","Mi smo par (dva muškarca)"
"","posting_fields_1.mm_2","par (dva muškarca)"
"","posting_fields_1.monthlyRent","Kirija"
"","posting_fields_1.mw_1","Mi smo par (muškarac i žena)"
"","posting_fields_1.mw_2","par (muškarac i žena)"
"","posting_fields_1.MyAdIsIn","Moj oglas je u"
"","posting_fields_1.m_1","Ja sam muškarac"
"","posting_fields_1.m_2","muškarac"
"","posting_fields_1.offer","Offer a"
"","posting_fields_1.optional","opcionalno"
"","posting_fields_1.OptionalInformation","Opcionalne informacije:"
"","posting_fields_1.phoneNumber","Broj telefona"
"","posting_fields_1.PhoneWarning","Ne unosite broj telefona radi vaše zaštite."
"","posting_fields_1.photos","Fotografije"
"","posting_fields_1.PleaseDoNotPostYourAdInMultipleCities","Ne objavljujte svoj oglas u više gradova."
"","posting_fields_1.Please_Choose","Izaberite:"
"","posting_fields_1.positionType","Radno vreme"
"","posting_fields_1.price","Cena"
"","posting_fields_1.professional","Profesionalac"
"","posting_fields_1.reserve_price","Minimalna cena"
"","posting_fields_1.salary","Opseg zarade"
"","posting_fields_1.SalaryRange","Opseg zarade"
"","posting_fields_1.search","Find a"
"","posting_fields_1.sex","Pol"
"","posting_fields_1.SexuallyExplicitContentWarning","Seksualno eksplicitan sadržaj nije dozvoljen."
"","posting_fields_1.title","Naslov"
"","posting_fields_1.TitleRecommendation","Compose titles correctly. It will allow you to attract more visitors to your ad."
"","posting_fields_1.TitleRecommendationLink","How to create a correct title…"
"","posting_fields_1.UnlikeMostSitesBrandManuallyReviewsCategoryAds","Za razliku od većine sajtova za male oglase, svi oglasi na <<BRAND>>-u se ručno pregledaju pre nego što se pojave u rezultatima pretrage."
"","posting_fields_1.UntilIsSold","Dok nije prodato ili zatvoreno"
"","posting_fields_1.validationError","Proverite pogrešno popunjena polja"
"","posting_fields_1.wanted","Find an Item"
"","posting_fields_1.WeWillDisplayYourAddressOnGoogleMaps","Prikazaćemo vašu adresu na Google mapama."
"","posting_fields_1.woman","Žensko"
"","posting_fields_1.ww_1","Mi smo par (dve žene)"
"","posting_fields_1.ww_2","par (dve žene)"
"","posting_fields_1.w_1","Ja sam žena"
"","posting_fields_1.w_2","žena"
"","posting_fields_1.YourAdHasBeenSuccessfullySubmittedForApproval","Vaš oglas je poslat na odobravanje."
"","posting_fields_1.YourAdIsIn","Ovaj oglas je u"
"","posting_fields_1.YourAdWasSubmittedForReview","Vaš oglas je prosleđen našem timu za sadržaj koji će ga pregledati."
"","posting_fields_1.YourAdWillAppearAtNationalAndStateLevelAsWell","Vaš oglas će se prikazivati i na nivou zemlje ili države."
"","posting_fields_1.YourEmailAddressWontBeShared","Nećemo deliti vašu e-adresu"
"","edititem_submitbutton.EditIt","Zavriši"
"","edititem_submitbutton.save","Sačuvaj promene"
"","posting_publishbutton.publish","Objavi"
"","posting_publishbutton.ValidationError","There were problems with some of the fields."
"","posting_loginbox.BrandUsernameOrEmail","<<BRAND>> Username or Email"
"","posting_loginbox.confirmPassword","Potvrdite lozinku"
"","posting_loginbox.existingUser","Već ste član - prijavite se"
"","posting_loginbox.newUser","Novi korisnik - želim da kreiram nalog"
"","posting_loginbox.notnow","Ne sada"
"","posting_loginbox.optional","opcionalno"
"","posting_loginbox.optionalLogin","Opcionalno: unesite podatke o sebi radi lakšeg upravljanja oglasima"
"","posting_loginbox.passwdConfMsgError","Potvrdna lozinka se razlikuje"
"","posting_loginbox.passwdConfMsgOk","Važeća potvrdna lozinka"
"","posting_loginbox.passwdMsg","(najmanje 6 znakova)"
"","posting_loginbox.passwdMsgError","Nevažeća lozinka"
"","posting_loginbox.passwdMsgOk","Važeća lozinka"
"","posting_loginbox.password","Lozinka"
"","posting_loginbox.reqLogin","Prijavite se ili se registrujte"
"","posting_loginbox.requiredLogin","Ne morate se registrovati da biste koristili <<BRAND>>, ali preporučujemo da to uradite. Jednostavnije je upravljati oglasima."
"","posting_loginbox.userBlacked","Vaš korisnički nalog je zaključan"
"","posting_loginbox.username","Korisničko ime"
"","posting_loginbox.usernameEmail","Korisničko ime ili e-adresa"
"","posting_loginbox.usernameReq","(od 6 do 20 alfanumeričkih znakova bez razmaka ili specijalnih znakova)"
"","posting_photos.addAnotherPhoto","Dodajte još jednu fotografiju"
"","posting_photos.AdsWithPhotos5TimesMore","Oglasi sa slikama su do 5 puta posećeniji nego oni bez slika."
"","posting_photos.browse","Pretraži"
"","posting_photos.email","E-adresa"
"","posting_photos.errorPhoto","Greška"
"","posting_photos.optional","opcionalno"
"","posting_photos.photos","Fotografije"
"","posting_photos.RemovePhoto","Ukloni ovu fotografiju"
"","posting_photos.UploadPhotos","Otpremi fotografije"
"","pagetitlepoststep3.Welcome","Pregledajte i ažurirajte oglas"
"","citymessage.CityNotFoundA","<p class=""title"">Nema oglasa za grad koji ste tražili: "
"","citymessage.CityNotFoundB","</p><p>Korisni saveti: </p><ul>	<li>Potražite oglas na listi gradova u desnoj koloni ove stranice.</li>	<li>Pokušajte da koristite filtriranje po regionu.</li>	<li>Proverite pravopis i pokušajte ponovo!</li></ul>"
"","posting_changecategorymod.Accept","Prihvati"
"","posting_changecategorymod.Cancel","Otkaži"
"","posting_changecategorymod.Or","ili"
"","posting_changecategorymod.ValidationError","Popunite nedostajuća polja."
"","posting_changeregionmod.Accept","Prihvati"
"","posting_changeregionmod.Cancel","Otkaži"
"","posting_changeregionmod.Or","ili"
"","posting_changeregionmod.ValidationError","Popunite nedostajuća polja."
"","item.AddPhotos","Dodajte fotografije"
"","item.AdSubmittedForApproval","Oglas je poslat na odobravanje"
"","item.AlreadyMarkedFavorite","Oprostite, izgleda da ste nekad pre označili ovaj oglas kao omiljeni."
"","item.BrandToolsAndWidgets","<<BRAND>> alatke i vidžeti"
"","item.checkIt","Možete ga pogledati tako što ćete posetiti:"
"","item.ChooseAnotherCategory","Izaberite drugu kategoriju"
"","item.ChosenCategory","Odabrana kategorija"
"","item.Clear","Uklonite"
"","item.CreateFlyersOfYourAd","Napravite flajere od svog oglasa"
"","item.CreatePDF","Kreiraj PDF"
"","item.CreateYourFlyer","Kreiraj flajer"
"","item.DistributeTheseFlyersToGetMoreResponses","Distribuirajte flajere da biste dobili više odgovora"
"","item.EG","npr."
"","item.EmailToDisplayOnTheFlyer","Adresa e-pošte koja će biti prikazana na flajeru"
"","item.End","Kraj:"
"","item.Ended_New","Ended"
"","item.Favorite","Omiljeno"
"","item.GetDirections","Dobijte uputstva"
"","item.GoToFavorites","Idite na omiljene"
"","item.GoToYourFavorites","Idi u omiljeno"
"","item.headmail"," thought you would be interested in this item at this site:<br /><br />"
"","item.headmail1"," <br /><br />Click on the above link or cut and paste it into your browser.<br /><br /><br />"
"","item.hello","Zdravo, "
"","item.Important","Važno:"
"","item.IncludeLargeMap","Uključi veliku mapu"
"","item.IncludeOneImage","Možete istaći vaš Oglas na Matičnoj stranici samo ako dodate najmanje jednu fotografiju."
"","item.justPosted","je upravo objavio"
"","item.kilometers","kilometara"
"","item.LessOptions","[-] Manje mogućnosti"
"","item.LinkToYourAd","Veza ka vašem oglasu"
"","item.listingIn","oglas na lokaciji <<BRAND>>"
"","item.man","Muško"
"","item.miles","milja"
"","item.MoreOptions","[+] Više mogućnosti"
"","item.new","Novo"
"","item.No","Ne"
"","item.NotPublishedYetApprovalPending","Još nije objavljeno. Čeka se odobrenje"
"","item.Preview","Pregled"
"","item.PrintFlyersOfYourAd","Odštampajte flajer za <<BRAND>> oglas"
"","item.PrintMap","Odštampaj mapu"
"","item.PrintYourAd","Odštampajte oglas"
"","item.RemoveFromFavorites","Ukloni iz omiljenih"
"","item.Saving","Snimanje"
"","item.SelectACategory","Izaberite kategoriju:"
"","item.SelectADifferentAd","Izaberite drugi oglas"
"","item.SelectThePictureToUseAndCreateFlyersOfYourAd","Izaberite sliku koju želite da koristite i napravite flajere od svog oglasa."
"","item.SelectThePictureToUseForTheFlyer","Izaberite sliku koja će se koristiti na flajeru"
"","item.sex","Pol"
"","item.ShareAd","Podelite oglas"
"","item.SomeRegionsMayHavePenaltiesForThoseWhoPlaceFlyersOnTheStreets","U nekim regionima je možda kažnjivo deljenje flajera na ulici"
"","item.StartAddress","Početna adresa:"
"","item.subject","Mislim da ćete interesovati ovaj <<BRAND>> oglas"
"","item.SwapStartEnd","Zameni Početak/Kraj"
"","item.ThisAdIsNoLongerAvailable","Ovaj oglas više nije dostupan"
"","item.ThisIsAPreviewToSeeTheFinalDesignClickTheCreatePDFButton","Ovo je pregled. Da biste videli konačan dizajn, kliknite na dugme „Kreiraj PDF“."
"","item.ThoughtWouldBeInterestedInThisBrandAd","Mislim da ćete interesovati ovaj <<BRAND>> oglas"
"","item.used","Korišćeno"
"","item.ViewBiggerMap","Pogledajte veću mapu"
"","item.woman","Žensko"
"","item.Yes","Da"
"","item.YourAdWillBeReviewedShortlyAndReceiveAnEmailWhenItIsApprovedAndPublishedOnBrand","Vaš oglas će uskoro biti pregledan. Dobićete poruku e-pošte kada bude odobren i objavljen na sajtu <<BRAND>>."
"","messages_show_help.Help","Pomoć"
"","posting_fields_2.addAnotherPhoto","Dodaj još jednu fotografiju"
"","posting_fields_2.auction","Aukcija"
"","posting_fields_2.business","Kompanija"
"","posting_fields_2.buyNow","Kupi odmah"
"","posting_fields_2.chooseAuctionsMsg","Prodajte najboljem ponuđaču"
"","posting_fields_2.chooseBuyNowMsg","Prodajte prvom kupcu po fiksnoj ceni"
"","posting_fields_2.classified","Mali oglas"
"","posting_fields_2.classifiedType","Ovaj oglas"
"","posting_fields_2.classifiedType16a","Prodajem nekretninu"
"","posting_fields_2.classifiedType16b","Kupujem nekretninu"
"","posting_fields_2.classifiedType185a","Prodajem"
"","posting_fields_2.classifiedType185b","Kupujem"
"","posting_fields_2.classifiedType186a","Držim časove"
"","posting_fields_2.classifiedType186b","Tražim časove"
"","posting_fields_2.classifiedType190a","Tražim radnika"
"","posting_fields_2.classifiedType190b","Tražim posao"
"","posting_fields_2.classifiedType191a","Nudim uslugu"
"","posting_fields_2.classifiedType191b","Tražim uslugu"
"","posting_fields_2.classifiedType362a","Prodajem vozilo"
"","posting_fields_2.classifiedType362b","Kupujem vozilo"
"","posting_fields_2.companyName","Ime kompanije"
"","posting_fields_2.day","Dan"
"","posting_fields_2.days","Dana"
"","posting_fields_2.description","Opis"
"","posting_fields_2.dontExposeEmail","Ne otkrivaj moju e-adresu"
"","posting_fields_2.duration","Trajanje"
"","posting_fields_2.email","E-adresa"
"","posting_fields_2.experience","Poželjno iskustvo"
"","posting_fields_2.exposeEmail","Prikaži moju e-adresu"
"","posting_fields_2.forSale","Sell an Item"
"","posting_fields_2.identity","Ja sam"
"","posting_fields_2.imLooking","Search a Class"
"","posting_fields_2.imOffering","Offer a Class"
"","posting_fields_2.individual","Pojedinac"
"","posting_fields_2.jobOffer","Offer a Job"
"","posting_fields_2.jobSearch","Find a Job"
"","posting_fields_2.jobTitle","Radno mesto"
"","posting_fields_2.listingType","Tip oglasa"
"","posting_fields_2.mailBlacked","Nalog e-pošte je zaključan"
"","posting_fields_2.mailInvalid","Nevažeća e-adresa"
"","posting_fields_2.mailUsed","Ova e-adresa je zauzeta"
"","posting_fields_2.man","Muško"
"","posting_fields_2.maskedEmail","Vaša e-adresa neće biti vidljiva!"
"","posting_fields_2.minimum_price","Početna cena"
"","posting_fields_2.minLength","Dobar naslov je onaj koji sadrži reči koje će tražiti osobe zainteresovane za vaš oglas"
"","posting_fields_2.monthlyRent","Kirija"
"","posting_fields_2.offer","Offer a"
"","posting_fields_2.optional","opcionalno"
"","posting_fields_2.phoneNumber","Broj telefona"
"","posting_fields_2.positionType","Radno vreme"
"","posting_fields_2.price","Cena"
"","posting_fields_2.professional","Profesionalac"
"","posting_fields_2.reserve_price","Minimalna cena"
"","posting_fields_2.salary","Opseg zarade"
"","posting_fields_2.search","Find a"
"","posting_fields_2.sex","Pol"
"","posting_fields_2.title","Naslov"
"","posting_fields_2.UntilIsSold","Dok nije prodato ili zatvoreno"
"","posting_fields_2.validationError","Proverite pogrešno popunjena polja"
"","posting_fields_2.wanted","Find an Item"
"","posting_fields_2.woman","Žensko"
"","posting_fields_2.YourAdIsIn","Ovaj oglas je u"
"","seokeywords.diego","ovo je test"
"","seokeywords.PopularSearches","Popularne pretrage"
"","seokeywords.RelatedSearches","Srodne pretrage"
"","pagetitlepoststep2.ValidationError","Popunite nedostajuća polja."
"","pagetitlepoststep2.Welcome","Detalji o oglasu"
"","postingerror.AdCouldntBeRemoved","Nije moguće ukloniti vaš oglas. Pokušajte ponovo kasnije."
"","postingerror.AdNotSupported","Ovaj oglas nije podržan"
"","postingerror.ClickLinkBelowIfYouWantToSelectFromListOfCitiesInstead","Kliknite na dolenavedenu vezu ako želite da izaberete grad iz liste gradova."
"","postingerror.Error","Greška"
"","postingerror.IncorrectPictureFormat","Pogrešan format slike"
"","postingerror.InvalidEmail","Nevažeća e-adresa"
"","postingerror.InvalidEmailAddress","Nevažeća e-adresa"
"","postingerror.InvalidField","Nevažeće polje."
"","postingerror.InvalidMail","Nevažeća e-adresa"
"","postingerror.InvalidURL","Nevažeća URL adresa"
"","postingerror.InvalidValue","Nevažeća vrednost"
"","postingerror.MaximumAllowedSizeForUploadedFilesIsNumber","Maksimalno dozvoljena veličina datoteke za otpremanje je <<NUMBER>> MB."
"","postingerror.PleaseCompleteTheMissingFields","Popunite nedostajuća polja."
"","postingerror.PleaseCompleteThisField","Popunite ovo polje."
"","postingerror.PleaseEnterANumberLike12Or3","Unesite broj poput 1, 2 ili 3."
"","postingerror.PleaseEnterANumericalValue","Unesite numeričku vrednost."
"","postingerror.PleaseEnterAPositiveNumber","Unesite pozitivan broj."
"","postingerror.PleaseSelectAtLeastOneOption","Izaberite najmanje jednu opciju."
"","postingerror.PleaseSelectCategory","Izaberite kategoriju."
"","postingerror.PleaseSelectSubcategory","Izaberite potkategoriju."
"","postingerror.PleaseTryAgain","Pokušajte ponovo."
"","postingerror.SupportOnlyRealEstateAds","Trenutno su podržani samo oglase iz rubrike za nekretnine. Naš tim vredno radi na tome da vam pruži najbolju uslugu."
"","postingerror.TheFieldMustHaveAtLeastNCharacters","Ovo polje mora da sadrži najmanje <<MIN_CHARS_LONG>> znakova."
"","postingerror.TheFileTypeIsNotCurrentlySupportedByBrand","<<BRAND>> trenutno ne podržava ovaj tip datoteke."
"","postingerror.ThereWasAnErrorTryingToFulfillYourRequest","Došlo je do greške prilikom pokušaja da se ispuni vaš zahtev."
"","postingerror.ThisFileTypeIsNotCurrentlySupported","Ovaj tip datoteke trenutno nije podržan."
"","postingerror.ThisUserDoesntExist","Ovaj korisnik ne postoji"
"","postingerror.UpdateNotCompletedDescriptionViolatesBrandTerms","Nije moguće dovršiti ažuriranje jer opis krši uslove upotrebe lokacije <<BRAND>>."
"","postingerror.UploadImagesIn","Otpremite slike u .JPG, .PNG i .GIF formatu"
"","postingerror.ValidationError","Popunite nedostajuća polja."
"","postingerror.ValueIsTooHigh","Uneta vrednost je prevelika. Unesite vrednost između 0 i 2.000.000.000 ili ostavite polje praznim"
"","postingerror.WeDontRecognizeThisCityOrZipCode","Ne prepoznajemo ovaj grad ili poštanski broj."
"","posting_breadcrumb.step1","Korak 1"
"","posting_breadcrumb.step2","Korak 2"
"","posting_breadcrumb.viewListing","Prikaži oglas"
"","posting_breadcrumb.viewListing2","Prikaži moj oglas"
"","pagetitlepost.Welcome","Objavite mali oglas besplatno: lokacija oglasa & kategorija"
"","pagetitlepost.Welcome2","Objavite mali oglas besplatno: lokacija oglasa & kategorija"
"","pagetitlepost.Welcome3","Objavite mali oglas besplatno: lokacija oglasa & kategorija"
"","posting_changecatreg.category","Kategorija"
"","posting_changecatreg.changeCategory","promenite kategoriju"
"","posting_changecatreg.changeRegion","promenite lokaciju"
"","posting_changecatreg.region","Lokacija"
"","posting_photosprogress.of"," od "
"","posting_photosprogress.uploading","Otpremanje slike"
"","posting_photosprogress.wait","Sačekajte, slike se otpremaju..."
"","posting_removedphotos.addAnotherPhoto","Dodaj još jednu fotografiju"
"","posting_removedphotos.browse","Pretraži"
"","posting_removedphotos.email","E-adresa"
"","posting_removedphotos.errorPhoto","Greška"
"","posting_removedphotos.optional","opcionalno"
"","posting_removedphotos.RemovePhoto","Ukloni ovu fotografiju"
"","renewitem_submitbutton.renew","Obnovite oglas"
"","contactseller_success.3"," Nazad na oglas"
"","contactseller_success.59","<br />Vaša poruka je poslata.<br /><br />"
"","contactseller_success.Title","Kontaktirajte prodavca"
"","contactseller_body_mail.1188","Below is a link that you can click on and reply to this message through the online messaging system if you can't respond directly to the sender through this email."
"","contactseller_body_mail.1189","Zdravo"
"","contactseller_body_mail.1332","Navedeni komentari se odnose na:"
"","contactseller_body_mail.1513","Ime kontakta: "
"","contactseller_body_mail.1514","Telefon za kontakt: "
"","contactseller_body_mail.61","Ispod se nalazi poruka osobe koja se raspituje za vaš oglas:"
"","contactseller_body_mail.727","Informacije o oglasu..."
"","contactseller_form.1","Verifikacioni kôd"
"","contactseller_form.10","Maksimalno dozvoljena veličina datoteke za otpremanje je 2 Mb."
"","contactseller_form.100057","Vaša e-adresa:"
"","contactseller_form.11","<<BRAND>> trenutno ne podržava ovaj tip datoteke."
"","contactseller_form.1187","<br /><img src=images/buttons/btn_user_backto.gif border=0 alt=""back to listing"">"
"","contactseller_form.1366","Ime:"
"","contactseller_form.1512","Telefon:"
"","contactseller_form.2","(Upišite verifikacioni kôd)"
"","contactseller_form.3"," Nazad na oglas"
"","contactseller_form.5","Please type the<br />verification code<br /> correctly"
"","contactseller_form.53","Kontaktirajte prodavca"
"","contactseller_form.54","Želite li da postavite pitanje prodavcu ovog artikla? Jednostavno upišite vašu povratnu e-adresu i pitanje u dole navedeni obrazac a mi ćemo proslediti poruku prodavcu.<br />"
"","contactseller_form.55","Prodavac:"
"","contactseller_form.56","Oglas:"
"","contactseller_form.57","Vaša e-adresa:"
"","contactseller_form.58","Vaši komentari:"
"","contactseller_form.59","<br />Vaša poruka je poslata.<br /><br />"
"","contactseller_form.6","opcionalno"
"","contactseller_form.60","Pošalji"
"","contactseller_form.605","Pretraživanje"
"","contactseller_form.62","Poslaćete poruku samom sebi!"
"","contactseller_form.69","Internal browse error!"
"","contactseller_form.7","Anonimno"
"","contactseller_form.8","Pre nego što se obavežete na kupovinu, pročitajte informacije o <strong>lažnim prodavcima</strong> na stranici za <a href=""index.php?a=28&b=141"" class=""ima"">pomoć</a>."
"","contactseller_form.9","Priloži datoteku"
"","contactseller_form.Ad","Oglas:"
"","contactseller_form.addAnotherFile","Add another file"
"","contactseller_form.addAnotherPhoto","Dodaj još jednu fotografiju"
"","contactseller_form.addAnotherResume","Add another resume"
"","contactseller_form.AddThisTextAsComment","Dodaj ovaj tekst kao komentar."
"","contactseller_form.AttachFile","Priloži datoteku"
"","contactseller_form.AttachPicture","Priloži sliku:"
"","contactseller_form.AttachResume","Priloži biografiju:"
"","contactseller_form.BarAdviceA","Pre nego što se obavežete na kupovinu, pročitajte informacije o <b>lažnim prodavcima</b> na "
"","contactseller_form.BarAdviceB","stranici"
"","contactseller_form.BarAdviceC","za pomoć."
"","contactseller_form.BarAdviceLink","index.php?a=28&b=141"
"","contactseller_form.BeforeCommitingToBuyReadInformationAboutFraudulentSellersInHelpPage","Pre nego što se obavežete na kupovinu, pročitajte informacije o <strong>lažnim prodavcima</strong> na stranici za <<LINK_HELP>>pomoć<</LINK_HELP>>."
"","contactseller_form.browse","Pretraži"
"","contactseller_form.CheckingThisOptionYouWillIncreaseYourOpportunityToBeContactedByManyOtherUsersLookingForYourProfile","Izborom ove opcije povećavaju se šanse da vas kontaktiraju drugi korisnici koji traže vaš profil."
"","contactseller_form.Close","Zatvori"
"","contactseller_form.CommentsEmpty","Polje za poruku je obavezno"
"","contactseller_form.CompleteYourEmail","Upišite e-adresu"
"","contactseller_form.ConfirmMobileNumber","Potvrdite broj mobilnog telefona"
"","contactseller_form.ContactEmployer","Kontaktirajte poslodavca/zaposlenog"
"","contactseller_form.ContactMe","Kontaktirajte me!"
"","contactseller_form.ContactSeller","Kontaktirajte prodavca"
"","contactseller_form.DearUser_ContactSeller","Poštovani <<USERNAME>>,"
"","contactseller_form.DigitVerificationCodeIsSentOnTheProvidedMobileNumber","Na broj telefona koji ste uneli je poslat petocifreni verifikacioni kôd. Unesite ga u polje ispod."
"","contactseller_form.DownloadResume","Preuzmi biografiju"
"","contactseller_form.errorFile","Greška"
"","contactseller_form.ErrorMail","Upišite e-adresu"
"","contactseller_form.ErrorName","Polje za ime je obavezno"
"","contactseller_form.errorPhoto","Greška"
"","contactseller_form.errorResume","Greška"
"","contactseller_form.FileTypeOnly","Samo <<FILE_TYPE>>"
"","contactseller_form.InvalidMail","Nevažeća e-adresa"
"","contactseller_form.LockedUserOrEmailA","Vaš nalog je zaključan. Obratite se našem"
"","contactseller_form.LockedUserOrEmailB","timu za podršku"
"","contactseller_form.LockedUserOrEmailLink","/support/support.php"
"","contactseller_form.Mobile","Mobilni telefon"
"","contactseller_form.MobileIsMandatoryField","Polje za mobilni telefon je obavezno"
"","contactseller_form.optional","opcionalno"
"","contactseller_form.PleaseEnterYourContactDetailsAndPersonWhoPostedWillBeNotified","Unesite svoje kontakt informacije i osoba koja je objavila ovaj oglas će biti obaveštena."
"","contactseller_form.QuestionAboutListingGetInTouchWithMe","Zdravo, imam pitanje u vezi sa vašim oglasom. Kontaktirajte me ako je oglas još uvek dostupan."
"","contactseller_form.RemoveFile","Remove this file"
"","contactseller_form.RemovePhoto","Ukloni ovu fotografiju"
"","contactseller_form.RemoveResume","Remove this resume"
"","contactseller_form.ReplyToListing","Odgovorite na oglas"
"","contactseller_form.ReplyToThisAd","Odgovorite na ovaj oglas"
"","contactseller_form.ReplyToUserName","Odgovorite korisniku <<USERNAME>>"
"","contactseller_form.ReplyToUserName_AboutThisAd","u vezi sa „<<ItemTitle>>“"
"","contactseller_form.Resume","Biografija"
"","contactseller_form.SendKeywordToNumberFromProvidedMobile","Pošaljite <<SMS_KEYWORD>> na <<NUMBER>> sa broja mobilnog telefona koji ste naveli, sačekajte minut i pritisnite dugme za slanje."
"","contactseller_form.ShowMyResumeInTheBrandResumeCategory","Prikaži moju biografiju u kategoriji „Biografije“ na sajtu <<BRAND>>."
"","contactseller_form.SuggestCorrectDomain","Da li ste mislili <<SUGGESTED_EMAIL>>?"
"","contactseller_form.ThisIncreasesYourChancesOfBeingContacted","Ovim se povećavaju vaše šanse da vas neko kontaktira."
"","contactseller_form.VerificationCodeWillBeSentOnTheBelowMobileNumberProvidedByYou","Verifikacioni kôd će biti poslat na broj mobilnog telefona koji ste uneli."
"","contactseller_form.VerifyMobileNumber","Proveri broj mobilnog telefona"
"","contactseller_form.ViewFullSite","Prikaži standardni sajt"
"","contactseller_form.YourCvIsGoingToBePublishedInBrandSiteWhereCompaniesAreLookingForProfilesConstantly","Vaš CV će biti objavljen na sajtu <<BRAND>> na kojem kompanije stalno traže profile kandidata."
"","contactseller_form.YourMessageWasNotReceivedTryAgainLater","Vaša poruka nije primljena, pokušajte kasnije."
"","listingsitemsusertitle.AllAdsFor","Svi oglasi za"
"","listingsitemsusertitle.title","Svi oglasi za"
"","register_cancel.3","Poništi registraciju"
"","register_cancel.4","<<BRAND>> početna stranica"
"","register_cancel.5","Informacije za registraciju su poništene!"
"","region_show_states.Departament","Okrug"
"","region_show_states.Emirate","Emirat"
"","region_show_states.incorrectZip","Nepoznat poštanski broj. Pokušajte ponovo."
"","region_show_states.Optional","opcionalno"
"","region_show_states.or","ili"
"","region_show_states.PleaseSelectCanton","Izaberite kanton"
"","region_show_states.PleaseSelectDepartament","Izaberite okrug"
"","region_show_states.PleaseSelectEmirate","Izaberite emirat"
"","region_show_states.PleaseSelectProvince","Izaberite pokrajinu"
"","region_show_states.PleaseSelectRegion","Izaberite region"
"","region_show_states.PleaseSelectState","Izaberite saveznu državu"
"","region_show_states.Province","Pokrajina"
"","region_show_states.Region","Region"
"","region_show_states.RegionCanton","Kanton"
"","region_show_states.SelectCity","Grad"
"","region_show_states.SelectCountry","Izaberite državu"
"","region_show_states.selectRegion","Unesite"
"","region_show_states.selectRegion1","i grad u kome živite."
"","region_show_states.SelectState","Savezna država"
"","region_show_states.State","Savezna država"
"","region_show_states.the"," "
"","region_show_states.your","vaš"
"","region_show_states.zipCode","Poštanski broj"
"","register_success.10","Čestitamo"
"","register_success.11","Sada ste registrovani na <<BRAND>>!"
"","register_success.12","Koji je vaš sledeći korak?"
"","register_success.13","Objavite mali oglas besplatno"
"","register_success.15","Pronađite vaše oglase na lokaciji <<BRAND>>"
"","register_success.9","Registrujte se"
"","region_show_cities.incorrectZip","Nepoznat poštanski broj. Pokušajte ponovo."
"","region_show_cities.Optional","opcionalno"
"","region_show_cities.or","ili"
"","region_show_cities.Province","Pokrajina"
"","region_show_cities.Region","Region"
"","region_show_cities.SelectCity","Grad"
"","region_show_cities.SelectCountry","Izaberite državu"
"","region_show_cities.selectRegion","Unesite"
"","region_show_cities.selectRegion1","i grad u kome živite."
"","region_show_cities.SelectState","Savezna država"
"","region_show_cities.State","Savezna država"
"","region_show_cities.the"," "
"","region_show_cities.your","vaš"
"","region_show_cities.zipCode","Poštanski broj"
"","region_show_zip.incorrectZip","Nepoznat poštanski broj. Pokušajte ponovo."
"","region_show_zip.or","ili"
"","region_show_zip.Province","Pokrajina"
"","region_show_zip.Region","Region"
"","region_show_zip.SelectCity","Grad"
"","region_show_zip.SelectCountry","Izaberite državu"
"","region_show_zip.selectRegion","Unesite"
"","region_show_zip.selectRegion1","i grad u kome živite."
"","region_show_zip.SelectState","Savezna država"
"","region_show_zip.State","Savezna država"
"","region_show_zip.the"," "
"","region_show_zip.your","vaš"
"","region_show_zip.zipCode","Poštanski broj"
"","register_confirmation_error.17","Vaša registracija je već potvrđena ili je istekla. Moraćete ponovo da se registrujete."
"","register_confirmation_error.18","Greška"
"","register_confirmation_error.3","Poništi registraciju"
"","register_confirmation_error.4","<<BRAND>> početna stranica"
"","register_confirmation_error.9","Registrujte se"
"","register_form.1411","Otkaži registraciju"
"","register_form.245","Registracija novog korisnika"
"","register_form.2465","Lozinka može sadržati brojeve, slova ili oboje - svi drugi simboli su nevažeći."
"","register_form.251","Grad:"
"","register_form.252","Država:"
"","register_form.253","Savezna država:"
"","register_form.254","Poštanski broj:"
"","register_form.260","E-adresa:"
"","register_form.263","Izaberite državu"
"","register_form.264","Unesite e-adresu"
"","register_form.270","Ova e-adresa je već u upotrebi. Unesite neku drugu."
"","register_form.271","Ponovo upišite e-adresu"
"","register_form.272","Izaberite saveznu državu"
"","register_form.273","Unesite poštanski broj"
"","register_form.278","Registrujte se"
"","register_form.761","Potvrdite e-adresu"
"","register_form.762","Korisničko ime"
"","register_form.763","Lozinka"
